timestamp,temperature,pressure,vibration,current_draw,temp_roll_mean,temp_roll_std,hour_of_day,day_of_week,anomaly,anomaly_type
2024-01-18 17:05:00,65.22,3.3,2.763,14.69,65.94,0.915,17,3,0,normal
2024-01-18 17:10:00,64.92,3.322,3.136,15.75,65.51,0.589,17,3,0,normal
2024-01-18 17:15:00,64.71,3.283,2.391,15.09,65.45,0.659,17,3,0,normal
2024-01-18 17:20:00,65.1,3.345,2.551,15.54,65.38,0.673,17,3,0,normal
2024-01-18 17:25:00,64.86,3.336,2.543,15.46,65.11,0.405,17,3,0,normal
2024-01-18 17:30:00,63.38,3.195,2.405,15.08,64.7,0.669,17,3,0,normal
2024-01-18 17:35:00,64.67,3.442,2.615,14.79,64.61,0.619,17,3,0,normal
2024-01-18 17:40:00,63.33,3.565,2.896,16.82,64.34,0.779,17,3,0,normal
2024-01-18 17:45:00,64.72,3.437,2.64,15.53,64.34,0.779,17,3,0,normal
2024-01-18 17:50:00,64.04,3.373,2.692,16.46,64.17,0.689,17,3,0,normal
2024-01-18 17:55:00,67.67,3.386,2.414,16.14,64.63,1.601,17,3,0,normal
2024-01-18 18:00:00,62.63,3.254,2.341,13.84,64.51,1.742,18,3,0,normal
2024-01-18 18:05:00,60.99,3.296,2.408,14.09,63.9,2.248,18,3,0,normal
2024-01-18 18:10:00,62.52,3.287,2.628,14.08,63.76,2.312,18,3,0,normal
2024-01-18 18:15:00,63.3,3.224,2.165,14.92,63.52,2.267,18,3,0,normal
2024-01-18 18:20:00,64.69,3.427,2.409,14.41,63.63,2.311,18,3,0,normal
2024-01-18 18:25:00,61.97,3.174,2.717,13.6,62.68,1.248,18,3,0,normal
2024-01-18 18:30:00,60.78,3.352,2.411,14.18,62.37,1.472,18,3,0,normal
2024-01-18 18:35:00,63.66,3.287,2.077,14.4,62.82,1.371,18,3,0,normal
2024-01-18 18:40:00,61.02,3.448,2.756,13.41,62.57,1.56,18,3,0,normal
2024-01-18 18:45:00,62.15,3.325,2.647,14.25,62.38,1.522,18,3,0,normal
2024-01-18 18:50:00,62.37,3.27,2.674,14.67,61.99,1.035,18,3,0,normal
2024-01-18 18:55:00,62.59,3.28,2.151,13.57,62.1,1.064,18,3,0,normal
2024-01-18 19:00:00,61.56,3.2,2.544,12.09,62.23,0.906,19,3,0,normal
2024-01-18 19:05:00,59.92,3.106,2.087,13.03,61.6,1.006,19,3,0,normal
2024-01-18 19:10:00,60.41,3.137,2.139,12.27,61.5,1.103,19,3,0,normal
2024-01-18 19:15:00,60.72,3.057,2.101,11.96,61.26,1.089,19,3,0,normal
2024-01-18 19:20:00,60.92,3.127,2.431,12.89,61.02,0.945,19,3,0,normal
2024-01-18 19:25:00,60.85,3.209,2.205,12.74,60.73,0.55,19,3,0,normal
2024-01-18 19:30:00,61.26,3.227,2.338,12.49,60.68,0.465,19,3,0,normal
2024-01-18 19:35:00,61.75,3.045,2.256,13.01,60.98,0.466,19,3,0,normal
2024-01-18 19:40:00,61.21,3.193,2.222,13.04,61.12,0.373,19,3,0,normal
2024-01-18 19:45:00,61.28,3.25,2.052,12.41,61.21,0.32,19,3,0,normal
2024-01-18 19:50:00,58.84,3.193,2.604,13.43,60.87,1.033,19,3,0,normal
2024-01-18 19:55:00,60.8,3.156,1.949,13.24,60.86,1.034,19,3,0,normal
2024-01-18 20:00:00,59.5,3.078,2.082,10.01,60.56,1.139,20,3,0,normal
2024-01-18 20:05:00,59.8,3.069,2.075,10.48,60.24,1.003,20,3,0,normal
2024-01-18 20:10:00,58.1,3.062,2.231,9.87,59.72,1.188,20,3,0,normal
2024-01-18 20:15:00,58.14,3.128,2.278,10.84,59.2,1.047,20,3,0,normal
2024-01-18 20:20:00,58.24,3.3,1.973,10.39,59.1,1.114,20,3,0,normal
2024-01-18 20:25:00,59.57,3.056,2.106,10.59,58.89,0.812,20,3,0,normal
2024-01-18 20:30:00,60.17,3.091,2.353,11.55,59.0,0.946,20,3,0,normal
2024-01-18 20:35:00,58.44,3.113,1.987,10.12,58.78,0.877,20,3,0,normal
2024-01-18 20:40:00,60.02,3.063,1.787,11.06,59.1,0.929,20,3,0,normal
2024-01-18 20:45:00,59.08,3.207,1.923,11.06,59.25,0.806,20,3,0,normal
2024-01-18 20:50:00,58.78,2.93,1.739,10.96,59.34,0.692,20,3,0,normal
2024-01-18 20:55:00,58.68,3.078,2.074,11.07,59.19,0.729,20,3,0,normal
2024-01-18 21:00:00,58.27,3.104,2.006,8.64,58.88,0.625,21,3,0,normal
2024-01-18 21:05:00,57.77,3.016,1.769,9.35,58.76,0.764,21,3,0,normal
2024-01-18 21:10:00,60.11,2.974,1.469,10.53,58.78,0.793,21,3,0,normal
2024-01-18 21:15:00,56.35,3.076,1.997,9.16,58.33,1.242,21,3,0,normal
2024-01-18 21:20:00,58.0,3.114,1.438,10.59,58.19,1.225,21,3,0,normal
2024-01-18 21:25:00,56.74,3.059,1.484,9.05,57.87,1.324,21,3,0,normal
2024-01-18 21:30:00,56.33,2.979,1.757,8.99,57.55,1.439,21,3,0,normal
2024-01-18 21:35:00,57.36,3.08,1.843,9.28,57.48,1.436,21,3,0,normal
2024-01-18 21:40:00,57.54,3.012,1.877,10.32,57.05,0.683,21,3,0,normal
2024-01-18 21:45:00,60.88,3.105,1.78,9.48,57.81,1.615,21,3,0,normal
2024-01-18 21:50:00,57.15,3.164,2.145,9.93,57.67,1.632,21,3,0,normal
2024-01-18 21:55:00,56.02,2.838,1.806,9.79,57.55,1.737,21,3,0,normal
2024-01-18 22:00:00,56.51,2.992,1.841,8.78,57.58,1.713,22,3,0,normal
2024-01-18 22:05:00,53.69,2.845,1.791,9.44,56.97,2.344,22,3,0,normal
2024-01-18 22:10:00,56.07,3.18,1.375,9.19,56.72,2.349,22,3,0,normal
2024-01-18 22:15:00,56.2,2.948,1.6,8.23,55.94,1.178,22,3,0,normal
2024-01-18 22:20:00,57.14,3.046,2.059,8.67,55.94,1.174,22,3,0,normal
2024-01-18 22:25:00,57.35,2.984,1.533,9.68,56.16,1.311,22,3,0,normal
2024-01-18 22:30:00,55.58,2.923,1.499,8.96,56.01,1.316,22,3,0,normal
2024-01-18 22:35:00,56.0,2.914,1.668,8.05,56.39,0.697,22,3,0,normal
2024-01-18 22:40:00,55.26,3.115,1.54,8.09,56.26,0.835,22,3,0,normal
2024-01-18 22:45:00,54.83,3.065,1.475,9.25,56.03,1.02,22,3,0,normal
2024-01-18 22:50:00,56.56,3.145,1.537,9.16,55.93,0.916,22,3,0,normal
2024-01-18 22:55:00,54.66,2.995,1.92,8.34,55.48,0.72,22,3,0,normal
2024-01-18 23:00:00,54.94,2.974,1.507,8.58,55.37,0.749,23,3,0,normal
2024-01-18 23:05:00,54.24,2.93,1.268,9.0,55.08,0.797,23,3,0,normal
2024-01-18 23:10:00,56.09,2.929,1.232,8.93,55.22,0.901,23,3,0,normal
2024-01-18 23:15:00,57.6,2.869,1.975,9.01,55.68,1.287,23,3,0,normal
2024-01-18 23:20:00,53.87,2.959,1.489,8.48,55.23,1.384,23,3,0,normal
2024-01-18 23:25:00,53.21,2.89,1.621,8.12,54.99,1.612,23,3,0,normal
2024-01-18 23:30:00,55.29,2.989,1.38,8.0,55.05,1.616,23,3,0,normal
2024-01-18 23:35:00,55.45,2.968,1.598,8.2,55.25,1.569,23,3,0,normal
2024-01-18 23:40:00,55.7,2.978,1.826,7.77,55.19,1.535,23,3,0,normal
2024-01-18 23:45:00,54.9,3.089,1.404,8.02,54.74,0.984,23,3,0,normal
2024-01-18 23:50:00,55.19,2.952,1.626,8.84,54.96,0.896,23,3,0,normal
2024-01-18 23:55:00,55.88,3.016,1.253,7.4,55.4,0.353,23,3,0,normal
2024-01-19 00:00:00,56.43,3.107,1.905,7.23,55.59,0.538,0,4,0,normal
2024-01-19 00:05:00,52.83,3.048,1.554,8.42,55.16,1.256,0,4,0,normal
2024-01-19 00:10:00,54.74,3.036,1.417,7.82,55.0,1.234,0,4,0,normal
2024-01-19 00:15:00,55.44,2.919,1.44,7.04,55.08,1.245,0,4,0,normal
2024-01-19 00:20:00,54.08,2.963,1.398,7.97,54.9,1.307,0,4,0,normal
2024-01-19 00:25:00,68.41594273183918,3.638245986655203,5.484975649550218,15.286193939167871,55.13,1.602,0,4,1,multi_sensor_drift
2024-01-19 00:30:00,54.42,2.985,1.011,7.78,54.79,1.482,0,4,0,normal
2024-01-19 00:35:00,55.13,2.967,1.48,8.34,55.18,1.129,0,4,0,normal
2024-01-19 00:40:00,55.85,2.947,1.472,7.33,55.36,1.134,0,4,0,normal
2024-01-19 00:45:00,54.47,3.028,1.598,8.01,55.2,1.188,0,4,0,normal
2024-01-19 00:50:00,52.96,2.85,1.395,7.89,55.01,1.456,0,4,0,normal
2024-01-19 00:55:00,54.67,3.077,1.346,8.02,54.58,0.956,0,4,0,normal
2024-01-19 01:00:00,56.67,3.032,1.533,7.34,54.96,1.269,1,4,0,normal
2024-01-19 01:05:00,55.03,2.955,1.212,7.94,54.94,1.267,1,4,0,normal
2024-01-19 01:10:00,54.42,2.949,1.563,8.21,54.7,1.195,1,4,0,normal
2024-01-19 01:15:00,56.55,3.0,1.162,8.48,55.05,1.397,1,4,0,normal
2024-01-19 01:20:00,55.04,3.083,1.758,9.13,55.4,0.969,1,4,0,normal
2024-01-19 01:25:00,54.82,2.97,1.671,8.61,55.42,0.947,1,4,0,normal
2024-01-19 01:30:00,55.62,2.973,1.349,8.44,55.25,0.745,1,4,0,normal
2024-01-19 01:35:00,56.36,2.963,1.666,8.84,55.47,0.858,1,4,0,normal
2024-01-19 01:40:00,58.29,3.105,1.556,8.05,56.11,1.27,1,4,0,normal
2024-01-19 01:45:00,79.06203022715766,2.933,1.332,17.74616968076595,56.09,1.263,1,4,1,temperature_spike
2024-01-19 01:50:00,56.83,2.96,1.129,8.76,56.39,1.172,1,4,0,normal
2024-01-19 01:55:00,54.83,3.08,1.597,7.98,56.39,1.171,1,4,0,normal
2024-01-19 02:00:00,54.95,3.015,1.475,9.77,56.28,1.284,2,4,0,normal
2024-01-19 02:05:00,56.26,3.094,1.853,9.03,56.27,1.284,2,4,0,normal
2024-01-19 02:10:00,56.31,2.93,1.637,9.9,55.94,0.834,2,4,0,normal
2024-01-19 02:15:00,54.89,2.987,1.494,8.96,55.68,0.886,2,4,0,normal
2024-01-19 02:20:00,55.98,3.122,1.994,8.52,55.54,0.718,2,4,0,normal
2024-01-19 02:25:00,56.66,2.949,1.749,8.42,55.84,0.746,2,4,0,normal
2024-01-19 02:30:00,56.62,2.991,0.903,8.63,56.12,0.653,2,4,0,normal
2024-01-19 02:35:00,56.79,3.024,1.537,8.52,56.21,0.709,2,4,0,normal
2024-01-19 02:40:00,56.54,2.924,1.357,9.44,56.25,0.721,2,4,0,normal
2024-01-19 02:45:00,55.58,2.97,1.474,8.79,56.36,0.477,2,4,0,normal
2024-01-19 02:50:00,55.57,3.013,1.605,8.0,56.29,0.563,2,4,0,normal
2024-01-19 02:55:00,54.75,3.007,1.705,8.91,55.97,0.803,2,4,0,normal
2024-01-19 03:00:00,59.52,3.17,1.845,9.82,56.46,1.672,3,4,0,normal
2024-01-19 03:05:00,57.39,3.19,2.008,9.52,56.56,1.714,3,4,0,normal
2024-01-19 03:10:00,57.11,2.999,1.92,9.89,56.65,1.728,3,4,0,normal
2024-01-19 03:15:00,56.26,3.076,1.908,9.74,56.77,1.665,3,4,0,normal
2024-01-19 03:20:00,60.9,3.121,1.833,10.07,57.66,2.226,3,4,0,normal
2024-01-19 03:25:00,56.09,3.188,2.05,10.04,57.88,1.922,3,4,0,normal
2024-01-19 03:30:00,56.86,3.124,1.73,9.94,57.44,1.768,3,4,0,normal
2024-01-19 03:35:00,57.88,3.09,1.735,9.11,57.52,1.777,3,4,0,normal
2024-01-19 03:40:00,58.1,3.12,1.412,10.82,57.68,1.777,3,4,0,normal
2024-01-19 03:45:00,58.53,3.121,2.004,8.98,58.06,1.651,3,4,0,normal
2024-01-19 03:50:00,59.55,2.992,1.778,9.69,57.83,1.222,3,4,0,normal
2024-01-19 03:55:00,57.99,3.082,2.38,9.21,58.15,0.878,3,4,0,normal
2024-01-19 04:00:00,85.07841216197991,3.266,1.919,21.277516803919745,58.28,0.682,4,4,1,temperature_spike
2024-01-19 04:05:00,72.42553286105901,3.132,10.130395835499062,11.07,58.41,0.661,4,4,1,vibration_surge
2024-01-19 04:10:00,59.3,3.159,2.109,10.92,58.61,0.728,4,4,0,normal
2024-01-19 04:15:00,61.41,3.129,1.78,11.76,59.09,1.351,4,4,0,normal
2024-01-19 04:20:00,57.25,2.963,2.072,11.55,58.71,1.51,4,4,0,normal
2024-01-19 04:25:00,60.37,3.15,2.007,10.84,59.11,1.595,4,4,0,normal
2024-01-19 04:30:00,59.15,3.172,1.939,11.4,59.35,1.433,4,4,0,normal
2024-01-19 04:35:00,59.94,3.107,2.235,11.78,59.57,1.4,4,4,0,normal
2024-01-19 04:40:00,58.81,3.055,1.819,11.55,59.49,1.433,4,4,0,normal
2024-01-19 04:45:00,57.92,3.077,2.055,10.93,58.91,1.182,4,4,0,normal
2024-01-19 04:50:00,59.83,3.208,2.291,10.2,59.34,0.895,4,4,0,normal
2024-01-19 04:55:00,59.72,3.305,1.859,11.16,59.23,0.774,4,4,0,normal
2024-01-19 05:00:00,61.91,3.354,2.182,12.78,59.69,1.334,5,4,0,normal
2024-01-19 05:05:00,60.73,3.135,2.71,12.06,59.82,1.401,5,4,0,normal
2024-01-19 05:10:00,60.02,3.311,2.336,12.46,60.02,1.311,5,4,0,normal
2024-01-19 05:15:00,58.87,3.189,2.14,12.41,60.18,1.035,5,4,0,normal
2024-01-19 05:20:00,61.72,3.195,2.402,13.14,60.49,1.186,5,4,0,normal
2024-01-19 05:25:00,61.25,3.205,2.128,13.37,60.75,1.149,5,4,0,normal
2024-01-19 05:30:00,59.58,3.298,1.928,13.03,60.36,1.07,5,4,0,normal
2024-01-19 05:35:00,60.09,3.318,2.516,12.4,60.26,1.058,5,4,0,normal
2024-01-19 05:40:00,60.18,3.233,2.021,13.02,60.28,1.053,5,4,0,normal
2024-01-19 05:45:00,58.96,3.234,2.732,12.77,60.3,1.029,5,4,0,normal
2024-01-19 05:50:00,59.76,3.277,2.143,12.41,59.97,0.763,5,4,0,normal
2024-01-19 05:55:00,59.38,3.285,2.668,13.49,59.66,0.457,5,4,0,normal
2024-01-19 06:00:00,62.19,3.437,2.226,13.63,60.09,1.122,6,4,0,normal
2024-01-19 06:05:00,61.8,3.239,2.705,14.3,60.38,1.32,6,4,0,normal
2024-01-19 06:10:00,60.73,3.343,2.6,14.42,60.47,1.322,6,4,0,normal
2024-01-19 06:15:00,65.11,3.256,2.668,13.86,61.49,2.083,6,4,0,normal
2024-01-19 06:20:00,64.19,3.337,2.694,14.28,62.23,2.13,6,4,0,normal
2024-01-19 06:25:00,61.75,3.322,2.4,14.47,62.63,1.664,6,4,0,normal
2024-01-19 06:30:00,63.01,3.336,2.238,14.12,62.76,1.655,6,4,0,normal
2024-01-19 06:35:00,63.18,3.276,2.49,14.24,62.99,1.588,6,4,0,normal
2024-01-19 06:40:00,64.11,3.22,2.545,14.05,63.56,1.168,6,4,0,normal
2024-01-19 06:45:00,61.7,3.171,2.406,14.4,62.99,1.089,6,4,0,normal
2024-01-19 06:50:00,63.99,3.328,2.556,13.89,62.96,1.049,6,4,0,normal
2024-01-19 06:55:00,62.03,3.303,2.566,13.84,63.0,0.99,6,4,0,normal
2024-01-19 07:00:00,63.02,3.386,2.577,15.56,63.01,0.99,7,4,0,normal
2024-01-19 07:05:00,65.49,3.546,2.838,16.14,63.39,1.426,7,4,0,normal
2024-01-19 07:10:00,66.17,3.371,2.705,14.68,63.73,1.826,7,4,0,normal
2024-01-19 07:15:00,67.73,3.552,2.619,15.1,64.74,2.118,7,4,0,normal
2024-01-19 07:20:00,63.18,3.568,2.916,16.69,64.6,2.2,7,4,0,normal
2024-01-19 07:25:00,65.46,3.282,2.603,15.69,65.18,1.806,7,4,0,normal
2024-01-19 07:30:00,64.13,3.445,2.667,15.35,65.36,1.584,7,4,0,normal
2024-01-19 07:35:00,65.56,3.405,2.773,15.95,65.37,1.585,7,4,0,normal
2024-01-19 07:40:00,62.86,3.203,3.034,15.16,64.82,1.812,7,4,0,normal
2024-01-19 07:45:00,63.11,3.32,2.797,14.5,64.05,1.212,7,4,0,normal
2024-01-19 07:50:00,63.69,3.497,2.864,15.73,64.14,1.156,7,4,0,normal
2024-01-19 07:55:00,64.72,3.596,2.699,15.19,64.01,1.017,7,4,0,normal
2024-01-19 08:00:00,65.66,3.602,2.984,17.05,64.27,1.224,8,4,0,normal
2024-01-19 08:05:00,67.22,3.555,2.99,17.16,64.54,1.679,8,4,0,normal
2024-01-19 08:10:00,67.67,3.527,3.059,17.07,65.35,1.851,8,4,0,normal
2024-01-19 08:15:00,67.15,3.663,2.941,16.15,66.02,1.592,8,4,0,normal
2024-01-19 08:20:00,68.38,3.699,3.268,17.01,66.8,1.353,8,4,0,normal
2024-01-19 08:25:00,66.93,3.48,2.925,17.22,67.17,0.898,8,4,0,normal
2024-01-19 08:30:00,64.97,3.366,2.659,16.3,67.05,1.141,8,4,0,normal
2024-01-19 08:35:00,68.07,3.357,3.549,16.24,67.2,1.216,8,4,0,normal
2024-01-19 08:40:00,65.71,3.63,2.935,16.47,66.87,1.322,8,4,0,normal
2024-01-19 08:45:00,67.53,3.52,3.263,17.37,66.93,1.347,8,4,0,normal
2024-01-19 08:50:00,68.32,3.538,3.281,16.0,66.92,1.335,8,4,0,normal
2024-01-19 08:55:00,66.98,3.379,3.189,17.41,66.93,1.336,8,4,0,normal
2024-01-19 09:00:00,105.32811403356517,3.544,3.168,25.7984799017154,67.13,1.038,9,4,1,temperature_spike
2024-01-19 09:05:00,66.89,3.58,3.264,18.11,66.94,0.931,9,4,0,normal
2024-01-19 09:10:00,69.57,3.619,2.952,17.5,67.58,1.208,9,4,0,normal
2024-01-19 09:15:00,67.78,3.57,3.605,17.84,67.62,1.211,9,4,0,normal
2024-01-19 09:20:00,68.08,3.518,3.037,18.63,67.58,1.187,9,4,0,normal
2024-01-19 09:25:00,68.9,3.537,3.156,18.87,67.9,1.249,9,4,0,normal
2024-01-19 09:30:00,68.82,3.696,3.227,17.73,68.34,0.955,9,4,0,normal
2024-01-19 09:35:00,68.32,3.618,3.186,18.81,68.58,0.647,9,4,0,normal
2024-01-19 09:40:00,67.74,3.647,3.076,18.59,68.27,0.502,9,4,0,normal
2024-01-19 09:45:00,67.61,1.9248022350938516,5.371136828009978,18.24,68.25,0.539,9,4,1,pressure_drop
2024-01-19 09:50:00,69.02,3.36,3.397,17.87,68.4,0.612,9,4,0,normal
2024-01-19 09:55:00,68.65,3.553,3.272,17.95,68.36,0.58,9,4,0,normal
2024-01-19 10:00:00,68.87,3.589,3.286,20.11,68.37,0.588,10,4,0,normal
2024-01-19 10:05:00,70.48,3.685,3.579,19.29,68.73,1.039,10,4,0,normal
2024-01-19 10:10:00,69.02,3.919,3.273,19.86,68.94,0.92,10,4,0,normal
2024-01-19 10:15:00,68.16,3.711,3.68,19.32,69.03,0.778,10,4,0,normal
2024-01-19 10:20:00,68.27,3.873,3.388,18.97,68.91,0.839,10,4,0,normal
2024-01-19 10:25:00,68.01,3.699,3.612,19.49,68.8,0.916,10,4,0,normal
2024-01-19 10:30:00,68.85,3.602,3.343,20.28,68.8,0.916,10,4,0,normal
2024-01-19 10:35:00,70.66,3.679,3.38,18.87,68.83,0.983,10,4,0,normal
2024-01-19 10:40:00,68.21,3.793,3.611,19.65,68.69,1.006,10,4,0,normal
2024-01-19 10:45:00,69.41,3.796,3.805,19.29,68.9,1.003,10,4,0,normal
2024-01-19 10:50:00,68.39,3.603,3.678,18.47,68.92,0.988,10,4,0,normal
2024-01-19 10:55:00,68.87,3.668,3.541,18.46,69.07,0.886,10,4,0,normal
2024-01-19 11:00:00,68.12,3.572,3.584,19.57,68.94,0.968,11,4,0,normal
2024-01-19 11:05:00,69.66,3.752,3.365,19.97,68.78,0.647,11,4,0,normal
2024-01-19 11:10:00,69.7,3.809,3.525,20.23,69.02,0.672,11,4,0,normal
2024-01-19 11:15:00,70.58,3.687,3.283,19.01,69.22,0.927,11,4,0,normal
2024-01-19 11:20:00,70.2,3.629,3.541,20.12,69.52,0.897,11,4,0,normal
2024-01-19 11:25:00,68.49,3.711,3.554,19.74,69.46,0.963,11,4,0,normal
2024-01-19 11:30:00,89.89658647374713,3.714,3.074,41.79872679243175,69.98,0.934,11,4,1,current_overload
2024-01-19 11:35:00,70.18,3.686,3.474,20.09,70.06,0.923,11,4,0,normal
2024-01-19 11:40:00,70.17,3.693,3.549,20.67,70.14,0.906,11,4,0,normal
2024-01-19 11:45:00,69.92,3.664,3.449,19.95,70.03,0.882,11,4,0,normal
2024-01-19 11:50:00,69.31,3.756,3.538,19.12,69.88,0.922,11,4,0,normal
2024-01-19 11:55:00,70.19,3.734,3.198,19.7,70.17,0.621,11,4,0,normal
2024-01-19 12:00:00,70.76,3.61,3.345,20.43,70.09,0.471,12,4,0,normal
2024-01-19 12:05:00,68.09,3.606,3.707,20.44,69.74,0.934,12,4,0,normal
2024-01-19 12:10:00,69.54,3.666,3.5,20.33,69.63,0.911,12,4,0,normal
2024-01-19 12:15:00,69.88,3.744,3.568,19.74,69.63,0.909,12,4,0,normal
2024-01-19 12:20:00,70.49,3.696,3.391,19.32,69.82,0.953,12,4,0,normal
2024-01-19 12:25:00,71.62,3.631,3.504,20.29,70.06,1.207,12,4,0,normal
2024-01-19 12:30:00,69.26,3.703,3.04,19.39,69.81,1.19,12,4,0,normal
2024-01-19 12:35:00,69.59,3.654,3.669,20.35,70.06,0.87,12,4,0,normal
2024-01-19 12:40:00,69.57,3.75,3.862,20.35,70.07,0.866,12,4,0,normal
2024-01-19 12:45:00,69.22,3.705,3.287,19.77,69.96,0.933,12,4,0,normal
2024-01-19 12:50:00,69.77,3.652,3.312,19.94,69.84,0.896,12,4,0,normal
2024-01-19 12:55:00,71.11,3.695,3.588,20.1,69.75,0.697,12,4,0,normal
2024-01-19 13:00:00,68.67,3.767,3.761,19.49,69.65,0.813,13,4,0,normal
2024-01-19 13:05:00,70.44,3.615,3.466,19.1,69.8,0.872,13,4,0,normal
2024-01-19 13:10:00,67.89,3.691,3.22,19.78,69.52,1.177,13,4,0,normal
2024-01-19 13:15:00,69.26,3.652,3.424,19.83,69.52,1.175,13,4,0,normal
2024-01-19 13:20:00,69.53,3.691,3.26,20.48,69.48,1.169,13,4,0,normal
2024-01-19 13:25:00,71.94,3.603,3.332,19.4,69.62,1.422,13,4,0,normal
2024-01-19 13:30:00,69.6,3.663,3.405,20.33,69.78,1.346,13,4,0,normal
2024-01-19 13:35:00,67.29,3.742,3.28,19.22,69.25,1.621,13,4,0,normal
2024-01-19 13:40:00,67.53,3.577,3.31,19.12,69.19,1.686,13,4,0,normal
2024-01-19 13:45:00,69.97,3.545,3.481,19.65,69.31,1.717,13,4,0,normal
2024-01-19 13:50:00,70.67,3.546,3.509,19.33,69.5,1.806,13,4,0,normal
2024-01-19 13:55:00,70.38,3.555,3.181,19.12,69.24,1.465,13,4,0,normal
2024-01-19 14:00:00,69.38,3.655,3.445,20.17,69.2,1.457,14,4,0,normal
2024-01-19 14:05:00,104.021811592564,3.494,3.29,29.40535365850939,69.75,1.185,14,4,1,temperature_spike
2024-01-19 14:10:00,68.53,3.581,3.51,20.35,69.92,0.826,14,4,0,normal
2024-01-19 14:15:00,70.26,3.653,3.522,18.7,69.97,0.838,14,4,0,normal
2024-01-19 14:20:00,67.22,3.636,3.257,18.34,69.39,1.309,14,4,0,normal
2024-01-19 14:25:00,68.1,3.571,3.489,19.84,69.01,1.296,14,4,0,normal
2024-01-19 14:30:00,67.01,3.615,3.199,18.83,68.62,1.504,14,4,0,normal
2024-01-19 14:35:00,68.85,3.608,3.631,19.27,68.33,1.186,14,4,0,normal
2024-01-19 14:40:00,69.13,3.58,3.206,18.52,68.43,1.23,14,4,0,normal
2024-01-19 14:45:00,69.32,3.58,3.437,19.18,68.27,0.988,14,4,0,normal
2024-01-19 14:50:00,69.26,3.774,3.329,18.51,68.61,0.901,14,4,0,normal
2024-01-19 14:55:00,68.07,3.659,3.163,19.16,68.61,0.904,14,4,0,normal
2024-01-19 15:00:00,67.76,3.728,3.387,18.01,68.73,0.659,15,4,0,normal
2024-01-19 15:05:00,66.19,3.488,3.084,18.36,68.29,1.218,15,4,0,normal
2024-01-19 15:10:00,69.63,3.52,2.867,18.56,68.37,1.301,15,4,0,normal
2024-01-19 15:15:00,67.63,3.419,2.631,18.36,68.09,1.236,15,4,0,normal
2024-01-19 15:20:00,67.4,3.459,3.032,18.47,67.78,1.111,15,4,0,normal
2024-01-19 15:25:00,69.9,3.675,3.482,18.19,68.08,1.415,15,4,0,normal
2024-01-19 15:30:00,66.5,3.48,3.459,18.02,67.87,1.559,15,4,0,normal
2024-01-19 15:35:00,66.64,3.674,3.063,18.48,67.95,1.471,15,4,0,normal
2024-01-19 15:40:00,66.67,3.42,3.132,18.19,67.46,1.279,15,4,0,normal
2024-01-19 15:45:00,67.91,3.434,3.114,18.21,67.5,1.292,15,4,0,normal
2024-01-19 15:50:00,68.51,3.489,2.94,18.44,67.69,1.352,15,4,0,normal
2024-01-19 15:55:00,68.88,3.51,3.017,17.73,67.52,1.049,15,4,0,normal
2024-01-19 16:00:00,69.52,3.505,3.196,17.71,68.02,1.18,16,4,0,normal
2024-01-19 16:05:00,63.74,3.466,3.101,16.88,67.54,2.098,16,4,0,normal
2024-01-19 16:10:00,67.17,3.395,3.055,17.06,67.62,2.067,16,4,0,normal
2024-01-19 16:15:00,65.77,3.417,2.733,16.98,67.26,2.188,16,4,0,normal
2024-01-19 16:20:00,65.73,3.401,3.02,17.33,66.8,2.166,16,4,0,normal
2024-01-19 16:25:00,65.69,3.352,2.539,17.17,66.27,1.933,16,4,0,normal
2024-01-19 16:30:00,65.35,3.352,3.169,16.98,65.57,1.099,16,4,0,normal
2024-01-19 16:35:00,68.46,3.504,3.052,17.72,66.36,1.206,16,4,0,normal
2024-01-19 16:40:00,67.45,3.275,2.731,15.4,66.41,1.248,16,4,0,normal
2024-01-19 16:45:00,66.46,3.549,3.323,17.62,66.52,1.208,16,4,0,normal
2024-01-19 16:50:00,68.06,3.391,2.641,17.46,66.91,1.275,16,4,0,normal
2024-01-19 16:55:00,64.62,3.355,3.106,16.08,66.73,1.529,16,4,0,normal
2024-01-19 17:00:00,63.03,3.378,2.87,16.02,66.35,2.125,17,4,0,normal
2024-01-19 17:05:00,62.01,3.437,2.511,16.08,65.27,2.448,17,4,0,normal
2024-01-19 17:10:00,63.79,3.406,2.751,15.83,64.66,2.246,17,4,0,normal
2024-01-19 17:15:00,64.82,3.355,2.431,14.77,64.39,2.076,17,4,0,normal
2024-01-19 17:20:00,64.75,3.401,2.19,15.89,63.84,1.131,17,4,0,normal
2024-01-19 17:25:00,64.81,3.175,2.545,16.06,63.87,1.159,17,4,0,normal
2024-01-19 17:30:00,62.94,3.27,2.635,15.27,63.85,1.173,17,4,0,normal
2024-01-19 17:35:00,65.59,3.237,2.888,15.77,64.45,0.937,17,4,0,normal
2024-01-19 17:40:00,64.92,3.407,2.772,15.38,64.64,0.89,17,4,0,normal
2024-01-19 17:45:00,65.51,3.277,2.778,16.0,64.75,0.96,17,4,0,normal
2024-01-19 17:50:00,62.36,3.374,2.556,15.4,64.35,1.37,17,4,0,normal
2024-01-19 17:55:00,76.60904834525299,4.014980810636918,5.764731242222935,24.34772018412849,64.39,1.385,17,4,1,multi_sensor_drift
2024-01-19 18:00:00,61.26,3.131,2.314,13.98,64.11,1.832,18,4,0,normal
